ticker,open_time,close_time,result,window_label,window_seconds,cutoff_time,snapshot_ts,yes_bid,yes_ask,favorite_side,favorite_entry_price,favorite_price_cents,spread,spread_cents,favorite_won,favorite_pnl,btc_price,btc_ret_1m_bps,btc_ret_3m_bps,btc_ret_5m_bps,kalshi_volume_fp,kalshi_open_interest_fp,favorite_matches_btc_1m,favorite_matches_btc_3m,favorite_matches_btc_5m,market_sequence
KXBTC15M-26APR101100-00,2026-04-10 14:45:00+00:00,2026-04-10 15:00:00+00:00,yes,T-2m,120,2026-04-10 14:58:00+00:00,2026-04-10 14:58:00+00:00,0.63,0.64,yes,0.64,64.0,0.010000000000000009,1.0000000000000009,True,0.3348,72952.05,5.384514843007615,17.412918927557364,3.0275619200170745,36988.44,37348.55,True,True,True,172
KXBTC15M-26APR101100-00,2026-04-10 14:45:00+00:00,2026-04-10 15:00:00+00:00,yes,T-3m,180,2026-04-10 14:57:00+00:00,2026-04-10 14:57:00+00:00,0.42,0.43,no,0.5800000000000001,58.00000000000001,0.010000000000000009,1.0000000000000009,False,-0.5800000000000001,72912.79,5.756760866211241,5.387415704989351,-11.128308866946712,14656.37,36801.78,False,False,True,172
KXBTC15M-26APR101100-00,2026-04-10 14:45:00+00:00,2026-04-10 15:00:00+00:00,yes,T-4m,240,2026-04-10 14:56:00+00:00,2026-04-10 14:56:00+00:00,0.26,0.27,no,0.74,74.0,0.010000000000000009,1.0000000000000009,False,-0.74,72870.84,6.26156535838307,-8.107777913525238,-7.389811384971301,19878.87,33207.94,False,True,True,172
KXBTC15M-26APR101100-00,2026-04-10 14:45:00+00:00,2026-04-10 15:00:00+00:00,yes,T-5m,300,2026-04-10 14:55:00+00:00,2026-04-10 14:55:00+00:00,0.44,0.46,no,0.56,56.00000000000001,0.020000000000000018,2.0000000000000018,False,-0.56,72825.24,-6.626548761943241,-23.12244208498182,-4.355108371922878,11532.46,30019.86,True,True,True,172
KXBTC15M-26APR101115-15,2026-04-10 15:00:00+00:00,2026-04-10 15:15:00+00:00,yes,T-60s,60,2026-04-10 15:14:00+00:00,2026-04-10 15:14:00+00:00,0.993,0.994,yes,0.994,99.4,0.0010000000000000009,0.10000000000000009,True,0.005580000000000004,73071.5,0.2408657811003856,-10.93211113870951,-8.827382825926655,26523.12,81367.66,True,False,False,173
KXBTC15M-26APR101115-15,2026-04-10 15:00:00+00:00,2026-04-10 15:15:00+00:00,yes,T-90s,90,2026-04-10 15:13:30+00:00,2026-04-10 15:13:00+00:00,0.991,0.994,yes,0.994,99.4,0.0030000000000000027,0.30000000000000027,True,0.005580000000000004,73069.74,-5.245657491529387,-8.943715846619904,-5.8348515436490445,11110.35,62536.02,False,False,False,173
KXBTC15M-26APR101115-15,2026-04-10 15:00:00+00:00,2026-04-10 15:15:00+00:00,yes,T-2m,120,2026-04-10 15:13:00+00:00,2026-04-10 15:13:00+00:00,0.991,0.994,yes,0.994,99.4,0.0030000000000000027,0.30000000000000027,True,0.005580000000000004,73069.74,-5.245657491529387,-8.943715846619904,-5.8348515436490445,11110.35,62536.02,False,False,False,173
KXBTC15M-26APR101115-15,2026-04-10 15:00:00+00:00,2026-04-10 15:15:00+00:00,yes,T-3m,180,2026-04-10 15:12:00+00:00,2026-04-10 15:12:00+00:00,0.984,0.989,yes,0.989,98.9,0.0050000000000000044,0.5000000000000004,True,0.010230000000000008,73108.09,-5.930161075369256,-3.824378835830533,14.30064699469158,18226.8,56641.41,False,False,True,173
KXBTC15M-26APR101115-15,2026-04-10 15:00:00+00:00,2026-04-10 15:15:00+00:00,yes,T-4m,240,2026-04-10 15:11:00+00:00,2026-04-10 15:11:00+00:00,0.95,0.951,yes,0.951,95.1,0.0010000000000000009,0.10000000000000009,True,0.045570000000000034,73151.47,2.2314851340299313,5.343826765364934,22.748372826142393,17019.42,47261.02,True,True,True,173
KXBTC15M-26APR101115-15,2026-04-10 15:00:00+00:00,2026-04-10 15:15:00+00:00,yes,T-5m,300,2026-04-10 15:10:00+00:00,2026-04-10 15:10:00+00:00,0.92,0.921,yes,0.921,92.10000000000001,0.0010000000000000009,0.10000000000000009,True,0.07346999999999995,73135.15,-0.12442562533521162,18.00730894561564,25.861418985146933,16199.08,46380.3,False,True,True,173
KXBTC15M-26APR101130-30,2026-04-10 15:15:00+00:00,2026-04-10 15:30:00+00:00,no,T-60s,60,2026-04-10 15:29:00+00:00,2026-04-10 15:29:00+00:00,0.002,0.005,no,0.998,99.8,0.003,0.3,True,0.0018600000000000016,72825.44,-8.875001320480802,-15.63487976607325,-64.78010725197714,22716.03,71621.3,True,True,True,174
KXBTC15M-26APR101130-30,2026-04-10 15:15:00+00:00,2026-04-10 15:30:00+00:00,no,T-90s,90,2026-04-10 15:28:30+00:00,2026-04-10 15:28:00+00:00,0.017,0.02,no,0.983,98.3,0.002999999999999999,0.29999999999999993,True,0.01581000000000001,72890.13,-5.499776224512365,-43.18074524794602,-34.56655295328459,40691.72,58818.74,True,True,True,174
KXBTC15M-26APR101130-30,2026-04-10 15:15:00+00:00,2026-04-10 15:30:00+00:00,no,T-2m,120,2026-04-10 15:28:00+00:00,2026-04-10 15:28:00+00:00,0.017,0.02,no,0.983,98.3,0.002999999999999999,0.29999999999999993,True,0.01581000000000001,72890.13,-5.499776224512365,-43.18074524794602,-34.56655295328459,40691.72,58818.74,True,True,True,174
KXBTC15M-26APR101130-30,2026-04-10 15:15:00+00:00,2026-04-10 15:30:00+00:00,no,T-3m,180,2026-04-10 15:27:00+00:00,2026-04-10 15:27:00+00:00,0.1,0.11,no,0.9,90.0,0.009999999999999995,0.9999999999999996,True,0.09299999999999997,72930.24,-1.2668036569485341,-50.4827539540087,-22.917254919985197,52586.32,46914.75,True,True,True,174
KXBTC15M-26APR101130-30,2026-04-10 15:15:00+00:00,2026-04-10 15:30:00+00:00,no,T-4m,240,2026-04-10 15:26:00+00:00,2026-04-10 15:26:00+00:00,0.92,0.926,yes,0.926,92.60000000000001,0.006000000000000005,0.6000000000000005,False,-0.926,72939.48,-36.43951663137024,-27.81949212884105,-19.431732987382766,18909.89,45543.49,False,False,False,174
KXBTC15M-26APR101130-30,2026-04-10 15:15:00+00:00,2026-04-10 15:30:00+00:00,no,T-5m,300,2026-04-10 15:25:00+00:00,2026-04-10 15:25:00+00:00,0.969,0.97,yes,0.97,97.0,0.0010000000000000009,0.10000000000000009,False,-0.97,73206.24,-12.829418932641667,14.840400034148438,22.54195178390983,44984.31,40022.06,False,True,True,174
KXBTC15M-26APR101145-45,2026-04-10 15:30:00+00:00,2026-04-10 15:45:00+00:00,no,T-60s,60,2026-04-10 15:44:00+00:00,2026-04-10 15:44:00+00:00,0.0,0.001,no,1.0,100.0,0.001,0.1,True,0.0,72780.62,14.326501688990412,10.551014381481316,1.0580858923892045,13864.14,80949.68,False,False,False,175
KXBTC15M-26APR101145-45,2026-04-10 15:30:00+00:00,2026-04-10 15:45:00+00:00,no,T-90s,90,2026-04-10 15:43:30+00:00,2026-04-10 15:43:00+00:00,0.011,0.015,no,0.989,98.9,0.004,0.4,True,0.010230000000000008,72676.5,-0.7333332140924131,1.6170151276928557,-11.182297005436492,23506.11,73026.36,True,False,True,175
KXBTC15M-26APR101145-45,2026-04-10 15:30:00+00:00,2026-04-10 15:45:00+00:00,no,T-2m,120,2026-04-10 15:43:00+00:00,2026-04-10 15:43:00+00:00,0.011,0.015,no,0.989,98.9,0.004,0.4,True,0.010230000000000008,72676.5,-0.7333332140924131,1.6170151276928557,-11.182297005436492,23506.11,73026.36,True,False,True,175
KXBTC15M-26APR101145-45,2026-04-10 15:30:00+00:00,2026-04-10 15:45:00+00:00,no,T-3m,180,2026-04-10 15:42:00+00:00,2026-04-10 15:42:00+00:00,0.029,0.03,no,0.971,97.1,0.0009999999999999974,0.09999999999999974,True,0.02697000000000002,72681.83,-3.036975590446911,-12.517018693216642,-8.347246556520416,21195.94,61195.81,True,True,True,175
KXBTC15M-26APR101145-45,2026-04-10 15:30:00+00:00,2026-04-10 15:45:00+00:00,no,T-4m,240,2026-04-10 15:41:00+00:00,2026-04-10 15:41:00+00:00,0.032,0.043,no,0.968,96.8,0.010999999999999996,1.0999999999999996,True,0.029760000000000026,72703.91,5.389132970250454,-7.415006433668658,-3.4168051263339105,24128.96,52902.84,False,True,True,175
KXBTC15M-26APR101145-45,2026-04-10 15:30:00+00:00,2026-04-10 15:45:00+00:00,no,T-5m,300,2026-04-10 15:40:00+00:00,2026-04-10 15:40:00+00:00,0.24,0.25,no,0.76,76.0,0.010000000000000009,1.0000000000000009,True,0.22319999999999998,72664.75,-14.864045581790553,-10.695253328347754,-9.795699516057521,8087.26,47324.05,True,True,True,175
KXBTC15M-26APR101200-00,2026-04-10 15:45:00+00:00,2026-04-10 16:00:00+00:00,no,T-60s,60,2026-04-10 15:59:00+00:00,2026-04-10 15:59:00+00:00,0.0,0.001,no,1.0,100.0,0.001,0.1,True,0.0,72482.98,11.043738230807065,-1.9269776176789044,-6.204502041832205,4203.75,74999.74,False,True,True,176
KXBTC15M-26APR101200-00,2026-04-10 15:45:00+00:00,2026-04-10 16:00:00+00:00,no,T-90s,90,2026-04-10 15:58:30+00:00,2026-04-10 15:58:00+00:00,0.0,0.002,no,1.0,100.0,0.002,0.2,True,0.0,72403.02,-1.8807832012079917,-13.376551724136876,-23.967658060125572,6761.54,72087.24,True,True,True,176
KXBTC15M-26APR101200-00,2026-04-10 15:45:00+00:00,2026-04-10 16:00:00+00:00,no,T-2m,120,2026-04-10 15:58:00+00:00,2026-04-10 15:58:00+00:00,0.0,0.002,no,1.0,100.0,0.002,0.2,True,0.0,72403.02,-1.8807832012079917,-13.376551724136876,-23.967658060125572,6761.54,72087.24,True,True,True,176
KXBTC15M-26APR101200-00,2026-04-10 15:45:00+00:00,2026-04-10 16:00:00+00:00,no,T-3m,180,2026-04-10 15:57:00+00:00,2026-04-10 15:57:00+00:00,0.005,0.008,no,0.995,99.5,0.003,0.3,True,0.004650000000000004,72416.64,-11.077707407001203,-15.351316829724793,-28.551171589443758,23006.46,65705.54,True,True,True,176
KXBTC15M-26APR101200-00,2026-04-10 15:45:00+00:00,2026-04-10 16:00:00+00:00,no,T-4m,240,2026-04-10 15:56:00+00:00,2026-04-10 15:56:00+00:00,0.012,0.014,no,0.988,98.8,0.002,0.2,True,0.011160000000000008,72496.95,-0.4206896551728345,-11.025536061921581,-15.43059612866271,20930.78,46830.95,True,True,True,176
KXBTC15M-26APR101200-00,2026-04-10 15:45:00+00:00,2026-04-10 16:00:00+00:00,no,T-5m,300,2026-04-10 15:55:00+00:00,2026-04-10 15:55:00+00:00,0.038,0.039,no,0.962,96.2,0.0010000000000000009,0.10000000000000009,True,0.03534000000000003,72500.0,-3.8578214917883713,-17.072870824090813,-10.031306494995285,21240.27,35619.93,True,True,True,176
KXBTC15M-26APR101215-15,2026-04-10 16:00:00+00:00,2026-04-10 16:15:00+00:00,yes,T-60s,60,2026-04-10 16:14:00+00:00,2026-04-10 16:14:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,72721.06,0.9736779639890614,8.954525434925475,19.350898263323923,6382.44,83981.95,True,True,True,177
KXBTC15M-26APR101215-15,2026-04-10 16:00:00+00:00,2026-04-10 16:15:00+00:00,yes,T-90s,90,2026-04-10 16:13:30+00:00,2026-04-10 16:13:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,72713.98,11.857708598324024,8.667463810896336,18.115939533074332,8571.37,77757.91,True,True,True,177
KXBTC15M-26APR101215-15,2026-04-10 16:00:00+00:00,2026-04-10 16:15:00+00:00,yes,T-2m,120,2026-04-10 16:13:00+00:00,2026-04-10 16:13:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,72713.98,11.857708598324024,8.667463810896336,18.115939533074332,8571.37,77757.91,True,True,True,177
KXBTC15M-26APR101215-15,2026-04-10 16:00:00+00:00,2026-04-10 16:15:00+00:00,yes,T-3m,180,2026-04-10 16:12:00+00:00,2026-04-10 16:12:00+00:00,0.992,0.995,yes,0.995,99.5,0.0030000000000000027,0.30000000000000027,True,0.004650000000000004,72627.86,-3.8730455846724965,6.510003153734623,4.554045193319034,18175.72,70760.62,False,True,True,177
KXBTC15M-26APR101215-15,2026-04-10 16:00:00+00:00,2026-04-10 16:15:00+00:00,yes,T-4m,240,2026-04-10 16:11:00+00:00,2026-04-10 16:11:00+00:00,0.987,0.988,yes,0.988,98.8,0.0010000000000000009,0.10000000000000009,True,0.011160000000000008,72656.0,0.6868452344988007,10.127787018603396,16.59736507351406,30183.06,65708.29,True,True,True,177
KXBTC15M-26APR101215-15,2026-04-10 16:00:00+00:00,2026-04-10 16:15:00+00:00,yes,T-5m,300,2026-04-10 16:10:00+00:00,2026-04-10 16:10:00+00:00,0.922,0.939,yes,0.939,93.89999999999999,0.016999999999999904,1.6999999999999904,True,0.056730000000000044,72651.01,9.69956025445251,7.742978835949543,15.843147873009222,6667.07,49410.55,True,True,True,177
KXBTC15M-26APR101230-30,2026-04-10 16:15:00+00:00,2026-04-10 16:30:00+00:00,yes,T-60s,60,2026-04-10 16:29:00+00:00,2026-04-10 16:29:00+00:00,0.952,0.969,yes,0.969,96.89999999999999,0.017000000000000015,1.7000000000000015,True,0.028830000000000022,72797.98,7.09451206981182,12.557305601081925,2.6779890596784206,63278.01,78666.94,True,True,True,178
KXBTC15M-26APR101230-30,2026-04-10 16:15:00+00:00,2026-04-10 16:30:00+00:00,yes,T-90s,90,2026-04-10 16:28:30+00:00,2026-04-10 16:28:00+00:00,0.65,0.66,yes,0.66,66.0,0.010000000000000009,1.0000000000000009,True,0.3161999999999999,72746.37,2.5148470851954485,2.652382028811573,3.2011841081014403,26852.39,50788.93,True,True,True,178
KXBTC15M-26APR101230-30,2026-04-10 16:15:00+00:00,2026-04-10 16:30:00+00:00,yes,T-2m,120,2026-04-10 16:28:00+00:00,2026-04-10 16:28:00+00:00,0.65,0.66,yes,0.66,66.0,0.010000000000000009,1.0000000000000009,True,0.3161999999999999,72746.37,2.5148470851954485,2.652382028811573,3.2011841081014403,26852.39,50788.93,True,True,True,178
KXBTC15M-26APR101230-30,2026-04-10 16:15:00+00:00,2026-04-10 16:30:00+00:00,yes,T-3m,180,2026-04-10 16:27:00+00:00,2026-04-10 16:27:00+00:00,0.45,0.46,no,0.55,55.00000000000001,0.010000000000000009,1.0000000000000009,False,-0.55,72728.08,2.943333404854531,-6.926497100998574,10.923798795079431,26962.88,49116.92,False,True,False,178
KXBTC15M-26APR101230-30,2026-04-10 16:15:00+00:00,2026-04-10 16:30:00+00:00,yes,T-4m,240,2026-04-10 16:26:00+00:00,2026-04-10 16:26:00+00:00,0.56,0.57,yes,0.57,56.99999999999999,0.009999999999999898,0.9999999999999898,True,0.39990000000000003,72706.68,-2.805007433270834,-2.256504777231605,11.303334036032453,23174.07,37096.9,False,False,True,178
KXBTC15M-26APR101230-30,2026-04-10 16:15:00+00:00,2026-04-10 16:30:00+00:00,yes,T-5m,300,2026-04-10 16:25:00+00:00,2026-04-10 16:25:00+00:00,0.75,0.76,yes,0.76,76.0,0.010000000000000009,1.0000000000000009,True,0.22319999999999998,72727.08,-7.063900336486961,10.78615012074513,6.2230116597183915,21362.89,33619.42,False,True,True,178
KXBTC15M-26APR101245-45,2026-04-10 16:30:00+00:00,2026-04-10 16:45:00+00:00,no,T-60s,60,2026-04-10 16:44:00+00:00,2026-04-10 16:44:00+00:00,0.041,0.069,no,0.959,95.89999999999999,0.028000000000000004,2.8000000000000003,True,0.03813000000000003,72759.12,2.65466736852904,10.253892881557647,2.656042496678168,44319.91,57633.0,False,False,False,179
KXBTC15M-26APR101245-45,2026-04-10 16:30:00+00:00,2026-04-10 16:45:00+00:00,no,T-90s,90,2026-04-10 16:43:30+00:00,2026-04-10 16:43:00+00:00,0.037,0.038,no,0.963,96.3,0.0010000000000000009,0.10000000000000009,True,0.03441000000000003,72739.81,7.265398214260088,3.257874595068433,-1.5161336968749772,34976.51,57428.96,False,False,True,179
KXBTC15M-26APR101245-45,2026-04-10 16:30:00+00:00,2026-04-10 16:45:00+00:00,no,T-2m,120,2026-04-10 16:43:00+00:00,2026-04-10 16:43:00+00:00,0.037,0.038,no,0.963,96.3,0.0010000000000000009,0.10000000000000009,True,0.03441000000000003,72739.81,7.265398214260088,3.257874595068433,-1.5161336968749772,34976.51,57428.96,False,False,True,179
KXBTC15M-26APR101245-45,2026-04-10 16:30:00+00:00,2026-04-10 16:45:00+00:00,no,T-3m,180,2026-04-10 16:42:00+00:00,2026-04-10 16:42:00+00:00,0.067,0.068,no,0.933,93.30000000000001,0.0010000000000000009,0.10000000000000009,True,0.06230999999999995,72687.0,0.33156959404978537,-7.258749680367771,-12.516129510955487,32372.31,48292.69,False,True,True,179
KXBTC15M-26APR101245-45,2026-04-10 16:30:00+00:00,2026-04-10 16:45:00+00:00,no,T-4m,240,2026-04-10 16:41:00+00:00,2026-04-10 16:41:00+00:00,0.17,0.18,no,0.83,83.0,0.009999999999999981,0.9999999999999981,True,0.15810000000000002,72684.59,-4.336039931723823,-9.106424063282104,-10.623693254807609,25638.36,43704.65,True,True,True,179
KXBTC15M-26APR101245-45,2026-04-10 16:30:00+00:00,2026-04-10 16:45:00+00:00,no,T-5m,300,2026-04-10 16:40:00+00:00,2026-04-10 16:40:00+00:00,0.4,0.42,no,0.6,60.0,0.019999999999999962,1.9999999999999962,True,0.372,72716.12,-3.255439250590131,-8.51492530238196,-7.129507475813757,7212.53,37270.36,True,True,True,179
KXBTC15M-26APR101300-00,2026-04-10 16:45:00+00:00,2026-04-10 17:00:00+00:00,yes,T-60s,60,2026-04-10 16:59:00+00:00,2026-04-10 16:59:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,73021.3,-5.66910183469771,10.473658884995185,11.120069744814387,5357.59,64303.88,False,True,True,180
KXBTC15M-26APR101300-00,2026-04-10 16:45:00+00:00,2026-04-10 17:00:00+00:00,yes,T-90s,90,2026-04-10 16:58:30+00:00,2026-04-10 16:58:00+00:00,0.997,1.0,yes,1.0,100.0,0.0030000000000000027,0.30000000000000027,True,0.0,73062.72,8.59315186207521,12.016439047712879,15.174357063725274,4048.66,58992.05,True,True,True,180
KXBTC15M-26APR101300-00,2026-04-10 16:45:00+00:00,2026-04-10 17:00:00+00:00,yes,T-2m,120,2026-04-10 16:58:00+00:00,2026-04-10 16:58:00+00:00,0.997,1.0,yes,1.0,100.0,0.0030000000000000027,0.30000000000000027,True,0.0,73062.72,8.59315186207521,12.016439047712879,15.174357063725274,4048.66,58992.05,True,True,True,180
KXBTC15M-26APR101300-00,2026-04-10 16:45:00+00:00,2026-04-10 17:00:00+00:00,yes,T-3m,180,2026-04-10 16:57:00+00:00,2026-04-10 16:57:00+00:00,0.998,1.0,yes,1.0,100.0,0.0020000000000000018,0.20000000000000018,True,0.0,72999.99,7.552275758828664,8.198497974847285,11.079386499031063,7273.77,56377.84,True,True,True,180
KXBTC15M-26APR101300-00,2026-04-10 16:45:00+00:00,2026-04-10 17:00:00+00:00,yes,T-4m,240,2026-04-10 16:56:00+00:00,2026-04-10 16:56:00+00:00,0.992,0.995,yes,0.995,99.5,0.0030000000000000027,0.30000000000000027,True,0.004650000000000004,72944.9,-4.128809539373224,-0.9759839412271099,5.953238273559425,6476.19,49958.59,False,False,True,180
KXBTC15M-26APR101300-00,2026-04-10 16:45:00+00:00,2026-04-10 17:00:00+00:00,yes,T-5m,300,2026-04-10 16:55:00+00:00,2026-04-10 16:55:00+00:00,0.982,0.986,yes,0.986,98.6,0.0040000000000000036,0.40000000000000036,True,0.01302000000000001,72975.03,4.776516211433268,7.656419708390594,15.44553308567842,5903.25,47679.17,True,True,True,180
KXBTC15M-26APR101315-15,2026-04-10 17:00:00+00:00,2026-04-10 17:15:00+00:00,no,T-60s,60,2026-04-10 17:14:00+00:00,2026-04-10 17:14:00+00:00,0.0,0.001,no,1.0,100.0,0.001,0.1,True,0.0,72895.04,1.411817972893914,0.4733056310057826,-3.7108092059900954,8513.33,84881.08,False,False,True,181
KXBTC15M-26APR101315-15,2026-04-10 17:00:00+00:00,2026-04-10 17:15:00+00:00,no,T-90s,90,2026-04-10 17:13:30+00:00,2026-04-10 17:13:00+00:00,0.005,0.009,no,0.995,99.5,0.003999999999999999,0.3999999999999999,True,0.004650000000000004,72884.75,-5.263076338056782,3.1511715537058116,-2.7789585379656145,19061.95,78204.25,True,False,True,181
KXBTC15M-26APR101315-15,2026-04-10 17:00:00+00:00,2026-04-10 17:15:00+00:00,no,T-2m,120,2026-04-10 17:13:00+00:00,2026-04-10 17:13:00+00:00,0.005,0.009,no,0.995,99.5,0.003999999999999999,0.3999999999999999,True,0.004650000000000004,72884.75,-5.263076338056782,3.1511715537058116,-2.7789585379656145,19061.95,78204.25,True,False,True,181
KXBTC15M-26APR101315-15,2026-04-10 17:00:00+00:00,2026-04-10 17:15:00+00:00,no,T-3m,180,2026-04-10 17:12:00+00:00,2026-04-10 17:12:00+00:00,0.003,0.011,no,0.997,99.7,0.008,0.8,True,0.002790000000000002,72923.13,4.326973797663669,0.1412466179662175,-0.11793101282631113,12330.82,78376.56,False,False,True,181
KXBTC15M-26APR101315-15,2026-04-10 17:00:00+00:00,2026-04-10 17:15:00+00:00,no,T-4m,240,2026-04-10 17:11:00+00:00,2026-04-10 17:11:00+00:00,0.01,0.014,no,0.99,99.0,0.004,0.4,True,0.009300000000000008,72891.59,4.089935204720785,-1.8407514106366651,0.8232079893977229,28868.03,71707.51,False,True,False,181
KXBTC15M-26APR101315-15,2026-04-10 17:00:00+00:00,2026-04-10 17:15:00+00:00,no,T-5m,300,2026-04-10 17:10:00+00:00,2026-04-10 17:10:00+00:00,0.053,0.057,no,0.947,94.69999999999999,0.0040000000000000036,0.40000000000000036,True,0.04929000000000004,72861.79,-8.270469446164386,-8.529429067171135,-5.662312986272067,13495.54,63053.1,True,True,True,181
KXBTC15M-26APR101330-30,2026-04-10 17:15:00+00:00,2026-04-10 17:30:00+00:00,yes,T-60s,60,2026-04-10 17:29:00+00:00,2026-04-10 17:29:00+00:00,0.996,0.997,yes,0.997,99.7,0.0010000000000000009,0.10000000000000009,True,0.002790000000000002,72995.84,-2.7336549075684946,-6.036424186057765,2.8146509846482815,13435.63,81992.6,False,False,True,182
KXBTC15M-26APR101330-30,2026-04-10 17:15:00+00:00,2026-04-10 17:30:00+00:00,yes,T-90s,90,2026-04-10 17:28:30+00:00,2026-04-10 17:28:00+00:00,0.994,0.997,yes,0.997,99.7,0.0030000000000000027,0.30000000000000027,True,0.002790000000000002,73015.8,1.1875552428919356,0.7574276879118713,4.562737642586079,17426.26,70569.99,True,True,True,182
KXBTC15M-26APR101330-30,2026-04-10 17:15:00+00:00,2026-04-10 17:30:00+00:00,yes,T-2m,120,2026-04-10 17:28:00+00:00,2026-04-10 17:28:00+00:00,0.994,0.997,yes,0.997,99.7,0.0030000000000000027,0.30000000000000027,True,0.002790000000000002,73015.8,1.1875552428919356,0.7574276879118713,4.562737642586079,17426.26,70569.99,True,True,True,182
KXBTC15M-26APR101330-30,2026-04-10 17:15:00+00:00,2026-04-10 17:30:00+00:00,yes,T-3m,180,2026-04-10 17:27:00+00:00,2026-04-10 17:27:00+00:00,0.995,0.997,yes,0.997,99.7,0.0020000000000000018,0.20000000000000018,True,0.002790000000000002,73007.13,-4.490694336644063,4.361749797534564,9.477912747812844,21534.12,61485.68,False,True,True,182
KXBTC15M-26APR101330-30,2026-04-10 17:15:00+00:00,2026-04-10 17:30:00+00:00,yes,T-4m,240,2026-04-10 17:26:00+00:00,2026-04-10 17:26:00+00:00,0.977,0.98,yes,0.98,98.0,0.0030000000000000027,0.30000000000000027,True,0.018600000000000016,73039.93,4.0624421742285755,7.869009694103646,19.59062305890713,28635.32,52352.39,True,True,True,182
KXBTC15M-26APR101330-30,2026-04-10 17:15:00+00:00,2026-04-10 17:30:00+00:00,yes,T-5m,300,2026-04-10 17:25:00+00:00,2026-04-10 17:25:00+00:00,0.89,0.909,yes,0.909,90.9,0.019000000000000017,1.9000000000000017,True,0.08462999999999997,73010.27,4.792032372598065,9.908415366475243,12.111579572406939,19935.36,40546.03,True,True,True,182
KXBTC15M-26APR101345-45,2026-04-10 17:30:00+00:00,2026-04-10 17:45:00+00:00,no,T-60s,60,2026-04-10 17:44:00+00:00,2026-04-10 17:44:00+00:00,0.01,0.018,no,0.99,99.0,0.007999999999999998,0.7999999999999998,True,0.009300000000000008,72949.55,1.3079241420466126,10.461992188910418,2.7314001181677483,26444.34,75913.04,False,False,False,183
KXBTC15M-26APR101345-45,2026-04-10 17:30:00+00:00,2026-04-10 17:45:00+00:00,no,T-90s,90,2026-04-10 17:43:30+00:00,2026-04-10 17:43:00+00:00,0.02,0.025,no,0.98,98.0,0.005000000000000001,0.5000000000000001,True,0.018600000000000016,72940.01,2.85384370645847,9.577300576284475,2.475248882503056,38859.24,66175.31,False,False,False,183
KXBTC15M-26APR101345-45,2026-04-10 17:30:00+00:00,2026-04-10 17:45:00+00:00,no,T-2m,120,2026-04-10 17:43:00+00:00,2026-04-10 17:43:00+00:00,0.02,0.025,no,0.98,98.0,0.005000000000000001,0.5000000000000001,True,0.018600000000000016,72940.01,2.85384370645847,9.577300576284475,2.475248882503056,38859.24,66175.31,False,False,False,183
KXBTC15M-26APR101345-45,2026-04-10 17:30:00+00:00,2026-04-10 17:45:00+00:00,no,T-3m,180,2026-04-10 17:42:00+00:00,2026-04-10 17:42:00+00:00,0.012,0.019,no,0.988,98.8,0.006999999999999999,0.7,True,0.011160000000000008,72919.2,6.297230083276428,-1.4301457446042054,4.922937100009239,24359.71,45840.52,False,True,False,183
KXBTC15M-26APR101345-45,2026-04-10 17:30:00+00:00,2026-04-10 17:45:00+00:00,no,T-4m,240,2026-04-10 17:41:00+00:00,2026-04-10 17:41:00+00:00,0.038,0.039,no,0.962,96.2,0.0010000000000000009,0.10000000000000009,True,0.03534000000000003,72873.31,0.42404153576036663,-6.671515686085261,-4.8937723592124005,18601.58,41394.81,False,True,True,183
KXBTC15M-26APR101345-45,2026-04-10 17:30:00+00:00,2026-04-10 17:45:00+00:00,no,T-5m,300,2026-04-10 17:40:00+00:00,2026-04-10 17:40:00+00:00,0.17,0.18,no,0.83,83.0,0.009999999999999981,0.9999999999999981,True,0.15810000000000002,72870.22,-8.146208886566919,-1.7973934228032729,-1.0675375284718847,13418.07,39538.13,True,True,True,183
KXBTC15M-26APR101400-00,2026-04-10 17:45:00+00:00,2026-04-10 18:00:00+00:00,yes,T-60s,60,2026-04-10 17:59:00+00:00,2026-04-10 17:59:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,73152.07,6.101976460404224,3.5787593725356004,7.692640237804138,7990.3,78420.44,True,True,True,184
KXBTC15M-26APR101400-00,2026-04-10 17:45:00+00:00,2026-04-10 18:00:00+00:00,yes,T-90s,90,2026-04-10 17:58:30+00:00,2026-04-10 17:58:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,73107.46,-4.071797076290462,2.3874671791679347,-2.3343739781978012,14249.16,71431.14,False,True,False,184
KXBTC15M-26APR101400-00,2026-04-10 17:45:00+00:00,2026-04-10 18:00:00+00:00,yes,T-2m,120,2026-04-10 17:58:00+00:00,2026-04-10 17:58:00+00:00,0.999,1.0,yes,1.0,100.0,0.0010000000000000009,0.10000000000000009,True,0.0,73107.46,-4.071797076290462,2.3874671791679347,-2.3343739781978012,14249.16,71431.14,False,True,False,184
